ENGINE_LOAD,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,Short Term Fuel Trim Bank 1,MAF,SPEED,THROTTLE_POS,TIMING_ADVANCE
93.3,1924.0,83.0,0.8,28.69,62.0,37.3,65.1
91.8,2269.0,72.0,-0.8,31.23,70.0,36.9,66.7
17.3,1588.0,37.0,3.1,12.51,69.0,29.4,62.0
18.0,1885.0,20.0,0.0,5.07,65.0,22.7,76.9
19.2,1743.0,36.0,3.1,4.65,53.0,23.1,62.7
43.5,800.0,40.0,-1.6,4.67,39.0,21.6,57.6
45.5,797.0,41.0,-4.7,4.89,12.0,22.7,58.0
52.2,780.0,43.0,-3.1,5.41,0.0,23.5,56.5
52.2,785.0,44.0,-2.3,5.77,1.0,23.9,53.3
58.0,796.0,48.0,2.3,6.35,0.0,25.1,48.2
71.4,1228.0,67.0,-3.9,13.38,18.0,31.0,54.5
67.1,1843.0,81.0,-1.6,20.51,32.0,34.5,66.7
100.0,2967.0,60.0,0.0,45.89,40.0,40.4,65.9
66.7,1987.0,39.0,1.6,21.45,41.0,33.7,67.1
60.0,2033.0,21.0,-8.6,17.97,39.0,32.5,69.0
19.6,1784.0,46.0,1.6,5.16,19.0,22.7,62.7
67.5,1285.0,71.0,-2.3,10.71,16.0,28.6,62.7
22.4,1753.0,67.0,3.1,18.42,39.0,32.9,76.5
80.4,2062.0,19.0,-9.4,23.47,43.0,34.1,66.7
26.3,2060.0,39.0,4.7,11.03,44.0,30.2,63.1
26.3,1921.0,20.0,-0.8,5.51,52.0,25.5,60.0
43.5,809.0,42.0,6.2,4.9,24.0,22.4,54.9
64.3,1203.0,90.0,3.9,12.53,32.0,30.6,60.4
83.1,1683.0,68.0,-6.2,21.28,40.0,34.1,63.1
96.1,2093.0,87.0,1.6,34.01,53.0,40.0,66.3
27.5,2193.0,52.0,3.1,6.12,56.0,24.3,55.7
64.7,1878.0,34.0,-3.1,18.02,57.0,32.5,67.8
63.9,1575.0,58.0,0.0,14.66,58.0,31.4,67.8
69.4,1608.0,19.0,-3.9,16.27,57.0,32.2,67.1
18.0,1527.0,44.0,14.8,4.02,52.0,21.6,66.3
75.3,1292.0,64.0,6.2,13.51,54.0,31.8,67.1
80.0,1840.0,56.0,3.1,20.86,59.0,32.9,66.3
30.6,1966.0,48.0,0.0,7.0,56.0,23.5,67.8
57.6,1878.0,19.0,4.7,15.99,49.0,31.8,69.0
34.5,800.0,34.0,-2.3,4.89,21.0,22.7,67.1
42.7,797.0,39.0,-4.7,4.57,20.0,20.8,55.7
57.3,1035.0,61.0,3.1,10.4,24.0,28.6,63.9
76.1,2177.0,22.0,3.9,27.28,35.0,35.7,67.8
65.5,1808.0,67.0,-3.9,17.97,43.0,32.5,68.2
18.8,2334.0,44.0,-1.6,6.59,47.0,27.5,63.9
26.7,1914.0,22.0,8.6,5.01,45.0,22.4,59.2
51.4,1472.0,55.0,4.7,11.09,46.0,29.4,68.6
66.7,1810.0,36.0,1.6,17.28,54.0,32.2,67.8
43.9,1778.0,33.0,0.0,9.92,50.0,27.1,71.8
46.7,913.0,34.0,3.1,4.69,38.0,20.8,62.7
48.2,914.0,52.0,4.7,7.27,40.0,27.8,63.5
70.6,2044.0,28.0,-3.1,21.18,44.0,33.7,67.5
51.8,1473.0,22.0,3.1,11.25,43.0,29.4,68.6
23.5,897.0,36.0,-1.6,4.4,40.0,22.4,63.5
42.7,784.0,67.0,2.3,4.46,41.0,20.8,57.6
79.2,2106.0,62.0,-4.7,24.69,47.0,34.9,67.1
76.1,2393.0,46.0,7.0,9.86,46.0,28.2,68.6
61.2,1528.0,51.0,2.3,13.23,45.0,30.6,67.5
18.0,1466.0,21.0,8.6,3.84,39.0,21.2,74.9
47.5,857.0,41.0,10.9,5.45,20.0,23.1,52.5
50.2,796.0,59.0,-1.6,5.49,3.0,23.9,55.3
77.3,1176.0,21.0,3.1,12.44,13.0,30.6,48.2
82.0,1328.0,72.0,2.3,17.21,28.0,32.9,62.7
20.4,1595.0,44.0,-3.1,12.06,29.0,30.2,75.7
16.5,1363.0,34.0,0.8,3.52,22.0,20.8,74.1
42.0,770.0,74.0,3.9,4.53,24.0,21.6,61.2
88.6,1414.0,71.0,2.3,18.26,40.0,33.3,60.4
89.8,2220.0,20.0,-1.6,29.79,51.0,36.5,65.9
40.0,798.0,60.0,-3.1,4.41,24.0,20.4,61.6
80.4,1280.0,78.0,3.1,15.37,32.0,32.2,60.8
93.7,2108.0,19.0,-6.2,29.65,41.0,36.9,65.1
84.3,1936.0,74.0,-6.2,27.17,37.0,27.23618212807402,65.1
26.7,1952.0,49.0,3.1,14.82,39.0,31.4,63.1
45.1,812.0,45.0,3.9,5.09,5.0,22.7,57.3
82.0,1624.0,66.0,0.0,20.67,19.0,34.1,58.4
100.0,1916.0,75.0,2.3,29.31,36.0,37.3,62.4
59.2,2254.0,51.0,-3.9,18.69,39.0,32.5,77.6
19.2,1193.0,42.0,7.8,3.97,8.0,20.4,62.4
46.3,803.0,32.0,5.5,5.44,1.0,23.5,54.5
49.8,963.0,64.0,-1.6,7.0,5.0,25.5,49.4
71.0,1210.0,46.0,3.9,11.82,13.0,30.6,53.7
78.0,1321.0,69.0,-2.3,17.58,27.0,33.3,60.0
87.5,2514.0,55.0,0.0,32.81,35.0,36.9,67.5
85.9,1809.0,75.0,2.3,22.97,44.0,34.5,65.1
90.6,2288.0,69.0,-9.4,30.78,53.0,36.9,66.3
89.8,2713.0,50.0,1.6,36.69,57.0,37.6,67.1
67.8,1506.438032627222,52.0,2.3,20.03,65.0,33.3,67.5
19.2,1622.0,35.0,7.0,3.56,37.0,20.4,63.1
43.5,795.0,38.0,3.1,4.71,19.0,22.0,58.8
72.9,1771.0,72.0,-0.8,20.85,31.0,33.7,67.1
21.6,1947.0,77.0,5.5,20.07,38.0,34.9,60.0
97.6,2012.0,68.0,1.6,29.96,50.0,37.3,63.5
67.1,1618.0,52.0,3.1,14.56,54.0,31.4,68.2
87.5,1851.0,99.0,5.5,24.31,61.0,36.5,60.4
100.0,2101.0,63.0,-4.7,35.57,33.67243525896414,64.3,60.0
48.04087253229344,1772.0,71.0,5.5,22.84,66.0,34.5,64.7
20.0,1366.0,38.0,8.6,3.42,52.0,19.2,63.1
45.1,793.0,40.0,3.9,4.82,29.0,22.4,54.9
19.2,2010.0,65.0,4.7,15.79,54.0,33.3,60.0
83.5,1800.0,19.0,0.0,16.71,45.0,26.7,65.5
19.2,1255.0,39.0,0.0,3.41,23.0,19.6,72.5
62.4,1063.0,61.0,7.0,9.93,32.0,30.6,63.5
51.0,1705.0,49.0,-0.8,16.3,45.0,31.8,72.2
52.2,2392.0,20.0,-3.1,18.59,56.0,32.5,71.8
18.8,2744.0,19.0,0.0,7.77,49.0,26.3,63.8636053593179
19.6,1625.0,37.0,10.2,3.95,16.0,20.4,71.0
53.7,1464.0,20.0,7.0,13.98,12.0,31.0,65.1
34.9,799.0,57.0,-2.3,4.06,11.0,20.0,59.6
72.9,1153.0,78.0,0.8,17.86,29.0,34.5,61.6
100.0,2900.0,81.0,0.0,45.66,44.0,40.8,65.9
19.2,2063.0,21.0,0.0,6.08,43.0,24.3,76.1
38.0,930.0,51.0,-3.9,4.33,23.0,20.4,47.8
66.3,2102.0,75.0,-3.1,8.65,34.0,27.8,68.6
100.0,3291.0,72.0,2.3,57.67,48.0,43.9,64.3
92.9,2527.0,86.0,0.0,36.66,61.0,38.0,67.1
100.0,3239.0,92.0,-0.8,59.71,76.0,47.1,63.1
20.8,3107.0,86.0,-1.6,43.3,79.0,38.4,64.7
100.0,2667.0,85.0,0.8,43.62,81.0,40.8,64.3
91.8,2866.0,62.0,-2.3,39.77,87.0,38.4,67.5
65.9,2396.0,19.0,-0.8,23.42,85.0,34.1,69.0
19.2,2241.0,50.0,3.9,6.45,59.0,24.7,63.9
36.9,844.0,34.0,-2.3,4.26,21.0,20.0,58.8
49.0,1554.0,80.0,-3.9,13.98,26.0,30.2,58.0
98.8,2591.0,72.0,-5.5,39.69,39.0,39.2,66.3
100.0,2063.0,93.0,-2.3,35.88,50.0,67.1,59.6
93.7,2571.0,21.0,-10.9,35.22,45.0,37.6,67.1
21.6,880.0,49.0,3.1,4.02,23.0,21.6,62.4
86.3,2139.0,71.0,-2.3,28.06,39.0,36.1,66.7
72.2,1997.0,58.0,3.1,22.31,47.0,34.1,67.5
18.8,2352.0,52.0,3.9,6.66,40.0,25.1,65.9
41.6,799.0,36.0,-1.6,4.38,27.0,20.4,61.6
52.2,757.0,42.0,-5.5,5.99,12.0,24.3,52.5
54.5,1084.0,73.0,-3.1,9.13,17.0,28.6,64.3
72.5,1470.0,21.0,-5.5,15.08,13.0,27.23618212807402,63.5
56.1,979.0,43.0,7.8,5.65,9.0,22.4,62.0
47.1,770.0,41.0,6.2,4.85,11.0,23.1,57.6
54.5,1293.0,48.0,-0.8,9.81,33.67243525896414,28.6,67.1
19.6,1652.0,39.0,0.0,4.7,19.0,22.4,75.3
20.0,1217.0,47.0,1.6,3.4,11.0,19.6,59.6
57.3,1044.0,49.0,-2.3,8.39,14.0,27.1,58.8
42.0,1161.0,52.0,-6.2,5.73,10.0,22.0,58.4
50.6,801.0,44.0,-0.8,5.56,0.0,23.5,52.9
81.6,2382.0,31.0,-6.2,26.77,30.0,35.3,68.2
100.0,1537.0,69.0,-3.9,25.0,37.0,37.3,57.3
28.6,2182.0,54.0,-1.6,7.84,49.0,22.7,69.0
37.6,1694.0,27.0,3.1,9.49,53.0,28.2,72.5
30.2,1797.0,31.0,4.7,7.91,54.0,26.7,74.5
45.1,1818.0,45.0,-3.1,12.31,56.0,30.6,71.8
54.9,1867.0,49.0,-4.7,15.32,57.0,31.4,69.8
63.9,1860.0,55.0,-3.1,17.68,58.0,32.5,69.4
83.1,1963.0,34.0,-12.5,24.05,60.0,34.9,66.7
49.4,2042.0,31.0,0.0,14.74,61.0,31.4,70.6
36.5,2063.0,32.0,-0.8,11.17,64.0,29.4,72.9
22.4,2094.0,24.0,3.1,5.71,60.0,23.9,76.1
18.4,1975.0,19.0,0.0,5.35,51.0,23.5,63.1
15.3,2051.0,20.0,6.2,7.0,39.0,27.1,61.6
18.8,1720.0,22.0,8.6,4.39,18.0,21.6,63.1
29.4,1351.0,75.0,0.0,8.84,26.0,27.5,66.3
85.5,2522.0,25.0,-7.0,33.57,37.0,37.3,67.8
80.0,2013.0,58.0,0.0,21.59,47.0,34.1,68.2
65.5,2392.0,32.0,-4.7,23.71,51.0,34.5,70.2
26.3,2481.0,28.0,0.0,9.36,47.0,27.8,77.3
44.7,2321.0,19.0,3.1,15.97,43.0,31.8,73.3
19.2,1837.0,39.0,1.6,5.15,22.0,22.7,62.7
98.8,1063.0,99.0,3.9,11.256157120272407,28.0,32.2,64.3
20.4,1847.0,58.0,3.1,5.15,27.0,22.7,62.7
100.0,1405.0,64.0,6.2,23.8,40.0,38.4,56.1
57.6,2059.0,30.0,-1.6,17.59,47.0,32.5,69.4
32.9,2364.0,19.0,0.0,11.8,49.0,29.8,75.7
42.0,749.0,32.0,7.8,4.5,17.0,20.8,64.7
71.8,1541.0,55.0,-2.3,15.88,28.0,32.2,63.5
70.2,2569.0,71.0,3.1,23.94,36.0,34.1,69.8
52.5,1836.0,48.0,-0.8,14.56,40.0,31.0,66.7
26.3,2262.0,38.0,-7.8,11.55,47.0,31.4,76.5
32.5,2292.0,58.0,7.8,7.97,49.0,25.5,74.1
60.0,1682.0,19.0,-3.9,11.06,51.0,27.1,71.4
17.6,1606.0,20.0,0.0,4.14,44.0,21.6,63.1
75.7,1042.0,87.0,-0.8,13.74,28.0,32.5,62.7
89.8,1454.0,41.0,-4.7,13.97,33.0,31.4,60.4
17.3,1588.0,20.0,3.1,3.92,21.0,21.2,72.5
33.3,871.0,34.0,3.9,3.95,8.0,20.0,53.7
41.6,793.0,49.0,-2.3,4.28,6.0,20.8,54.5
56.5,1449.0,46.0,3.1,14.72,17.0,31.8,60.4
89.8,1686.0,43.0,1.6,22.6,30.0,34.5,65.5
64.3,1451.0,50.0,-2.3,19.87,34.0,33.3,66.3
43.9,1735.0,19.0,0.0,11.37,29.0,29.4,71.4
16.9,1189.0,95.0,10.2,2.91,21.0,19.2,59.6
100.0,1169.0,98.0,0.0,19.41,31.0,54.9,50.6
60.8,1635.0,61.0,-8.6,7.55,42.0,24.3,69.0
84.7,1421.0,21.0,7.0,13.02,43.0,30.6,63.9
75.3,1539.0,24.0,-2.3,19.28,51.0,33.7,63.5
16.9,1689.0,20.0,0.0,4.41,48.0,22.0,62.7
33.7,915.0,35.0,-0.8,3.99,6.0,19.2,57.6
43.9,785.0,49.0,0.8,4.81,0.0,21.2,54.1
80.4,1507.0,51.0,3.1,16.66,16.0,31.4,60.8
43.1,1257.0,28.0,-3.9,19.39,28.0,34.1,67.8
15.3,1260.0,21.0,-1.6,3.1,18.0,20.0,62.4
23.1,760.0,35.0,-3.1,3.96,6.0,19.6,51.0
38.8,808.0,40.0,-6.2,4.38,0.0,20.8,55.7
100.0,1114.0,20.0,3.1,17.89,13.0,42.4,54.5
67.5,1243.0,46.0,-3.9,17.39,21.0,32.5,58.4
58.0,1889.0,39.0,1.6,19.16,33.0,34.5,69.8
64.7,1676.0,54.0,0.6281970010971596,11.75,37.0,29.8,68.6
84.3,1918.0,77.0,3.9,23.77,46.0,34.9,67.8
51.0,2266.0,28.0,-8.6,14.89,44.0,31.4,69.8
28.6,2140.0,49.0,5.5,9.37,47.0,26.3,76.1
31.8,2345.0,54.0,0.0,11.14,49.0,30.6,75.7
38.8,1657.0,18.0,0.6281970010971596,10.09,47.0,25.9,73.3
18.0,1544.0,38.0,13.3,3.89,45.0,21.6,65.5
48.6,1513.0,28.0,3.1,13.92,44.0,30.2,69.0
27.1,1372.0,58.0,10.2,3.8,41.0,20.8,57.3
89.0,1413.0,25.0,-3.9,10.11,44.0,28.2,63.1
19.6,1053.0,20.0,-0.8,2.98,42.0,18.0,59.2
20.8,2058.0,27.0,3.9,7.91,33.67243525896414,29.0,62.7
29.4,2234.0,21.0,-0.8,8.25,40.0,27.1,68.2
100.0,2236.0,21.0,-8.6,34.96,52.0,38.4,64.3
92.5,2012.0,73.0,-4.7,29.37,66.0,36.9,66.3
69.4,2212.0,21.0,-7.0,23.37,67.0,34.1,69.8
39.6,2207.0,25.0,3.9,10.76,64.0,29.4,74.9
18.8,2022.0,43.0,0.0,5.61,33.67243525896414,23.5,63.5
16.1,1511.0,29.0,5.5,8.63,47.0,29.4,74.9
22.7,1570.0,18.0,3.1,10.92,48.0,29.8,62.7
88.6,1668.0,19.0,-7.0,22.05,46.0,34.5,64.3
17.3,1430.0,60.0,3.9,3.92,41.0,20.8,61.6
100.0,1417.0,80.0,6.2,24.33,49.0,53.3,53.7
92.9,1675.0,26.0,3.9,23.28,53.0,34.9,62.4
61.6,1767.0,66.0,2.3,20.96,56.0,32.9,72.2
62.4,1893.0,40.0,-1.6,12.78,57.0,29.4,69.4
48.04087253229344,1877.0,20.0,0.0,5.24,52.0,23.1,71.0
62.7,1756.0,65.0,2.3,11.4,54.0,29.0,70.6
18.0,1769.0,40.0,0.0,4.76,47.0,22.0,69.8
48.2,1592.0,82.0,9.4,22.76,53.0,34.5,73.7
25.5,1733.0,69.0,3.9,4.27,52.0,22.0,71.8
70.2,1831.0,74.0,5.5,8.52,58.0,27.5,61.6
93.7,1998.0,56.0,2.3,27.86,64.0,36.5,65.9
50.6,2135.0,22.0,-9.4,16.23,54.0,31.8,63.8636053593179
74.1,1705.0,97.0,5.5,27.55,52.0,39.6,72.9
100.0,1739.0,19.0,-1.6,31.26,44.0,51.0,56.1
63.5,1428.0,100.0,-0.8,21.33,45.0,35.7,72.2
36.9,1952.0,29.0,0.0,8.39,55.0,25.5,72.2
39.6,1866.0,47.0,5.5,9.93,59.0,28.6,74.5
54.9,1986.0,19.0,0.0,6.37,54.0,23.1,69.4
18.8,1681.0,43.0,3.9,5.19,50.0,26.3,61.2
62.4,1698.0,32.0,-10.2,14.57,49.0,31.4,67.1
51.4,1660.0,46.0,-3.1,13.05,50.0,30.2,68.6
44.7,1643.0,40.0,3.9,10.37,46.0,25.9,73.3
83.9,1535.0,24.0,2.3,16.45,45.0,30.2,65.5
23.5,1495.0,32.0,7.0,5.59,20.0,23.1,62.4
42.4,788.0,40.0,3.9,4.85,0.0,22.0,56.5
38.4,802.0,65.0,4.7,4.58,11.0,20.8,49.8
23.1,1965.0,43.0,-3.1,4.59,24.0,22.4,72.5
18.0,2104.0,39.0,3.9,5.81,27.0,23.9,74.5
17.6,1550.0,38.0,4.7,8.41,33.0,29.4,75.7
33.7,1388.0,35.0,6.2,4.6,30.0,20.8,71.0
24.7,1516.0,31.0,16.4,3.93,36.0,22.0,65.9
20.4,1834.0,29.0,-2.3,6.51,40.0,26.7,62.7
40.8,1961.0,52.0,-6.2,12.87,42.0,28.2,72.2
61.2,2176.0,26.0,-9.4,11.65,46.0,29.4,69.4
23.9,2079.0,58.0,1.6,5.75,33.67243525896414,23.9,77.3
86.3,2324.0,69.0,4.7,30.97,53.0,36.9,67.8
23.5,2132.0,62.0,5.5,16.66,56.0,33.3,60.4
35.3,1868.0,72.0,3.9,9.71,58.0,28.2,71.8
18.0,1865.0,20.0,0.0,4.97,42.0,22.7,63.5
20.0,1308.0,34.0,11.7,4.61,18.0,22.0,59.2
44.3,776.0,38.0,3.9,4.85,0.0,20.8,54.9
100.0,714.0,26.0,4.7,12.46,33.67243525896414,52.2,52.9
18.4,2497.0,85.0,5.5,18.58,44.0,34.1,63.5
100.0,2370.0,45.0,-7.0,36.41,55.0,37.3,64.3
87.5,1933.0,90.0,0.0,28.14,59.0,36.9,67.5
52.2,2078.0,73.0,-3.9,26.57,67.0,35.7,69.8
44.7,2238.0,19.0,-2.3,14.28,65.0,31.0,70.2
98.0,2209.0,87.0,6.2,25.1,69.0,34.9,65.5
25.1,2248.0,21.0,5.5,6.31,62.0,24.7,72.2
25.5,2037.0,60.0,-0.8,22.02,60.0,36.1,63.1
18.0,2081.0,44.0,3.9,5.9,61.0,23.9,63.5
58.0,2060.0,36.0,6.2,17.71,63.0,32.5,68.2
54.9,2107.0,19.0,-2.3,10.08,61.0,28.6,70.2
83.5,1889.0,31.0,-1.6,23.79,55.0,34.9,66.3
17.3,1570.0,20.0,10.2,3.62,54.0,20.8,65.9
30.2,2642.0,24.0,1.6,10.69,55.0,28.6,78.8
34.5,926.0,29.0,0.0,4.49,22.0,20.0,53.3
26.7,1883.0,25.0,-5.5,7.61,20.0,27.1,76.1
24.3,1699.0,35.0,1.6,4.57,8.0,21.6,74.1
41.6,785.0,56.0,-3.1,6.14,15.0,29.0,55.7
52.5,1822.0,68.0,3.9,15.87,26.0,31.4,76.1
86.7,2531.0,74.0,0.8,33.98,37.0,37.3,67.8
100.0,1990.0,76.0,-4.7,21.42,48.0,32.9,60.0
43.5,2347.0,36.0,-0.8,16.92,50.0,32.5,71.4
85.1,1813.0,58.0,-11.7,23.43,55.0,33.7,66.7
40.4,1825.0,92.0,6.2,11.89,57.0,32.9,71.0
37.6,1898.0,55.0,2.3,8.35,53.0,26.3,69.4
47.1,1730.0,26.0,0.8,14.65,54.0,31.4,69.8
18.0,1793.0,21.0,3.1,7.76,55.0,29.4,63.5
52.9,1514.0,83.0,5.5,14.71,49.0,31.8,69.8
100.0,1726.0,99.0,0.0,30.93,57.0,63.5,56.1
48.2,2193.0,41.0,2.3,17.13,67.0,32.5,71.8
19.2,2176.0,45.0,0.0,6.37,57.0,24.7,63.5
82.4,1960.0,38.0,-6.2,27.56,61.0,36.1,66.7
21.6,1034.0,23.0,10.2,2.63,17.0,18.0,60.8
58.8,1304.0,66.0,7.0,15.25,29.0,32.2,67.1
24.7,2497.0,82.0,3.1,7.17,42.0,25.5,76.1
76.9,2194.0,53.0,-13.3,25.67,47.0,34.9,68.2
100.0,1706.0,30.0,0.6281970010971596,27.18,58.0,37.3,60.0
30.6,1981.0,31.0,1.6,10.11,33.67243525896414,30.6,74.1
17.3,2043.0,20.0,0.0,5.5,56.0,23.5,72.2
17.6,1747.0,19.0,3.1,4.61,49.0,22.0,63.5
16.1,1503.0,20.0,13.3,4.02,42.0,21.2,75.3
20.4,1397.0,26.0,6.2,11.256157120272407,34.0,20.8,62.0
36.9,1445.0,21.0,8.6,8.73,27.0,27.5,71.0
20.4,1212.0,27.0,5.5,3.48,18.0,20.0,58.0
13.7,1056.0,66.0,3.9,3.62,23.0,20.8,71.0
100.0,1259.0,99.0,-1.6,21.63,39.0,56.1,51.4
96.1,2126.0,89.0,3.1,28.21,49.0,34.5,61.2
100.0,1710.0,22.0,-7.8,28.82,56.0,38.4,59.6
18.0,1792.0,18.0,0.0,4.74,50.0,22.4,67.1
48.2,822.0,34.0,-1.6,5.51,4.0,22.4,64.7
41.2,776.0,23.0,1.6,4.35,13.0,20.8,52.5
57.6,1439.0,45.0,-3.9,11.81,27.0,30.2,67.1
68.6,2484.0,42.0,-3.1,27.85,36.0,35.3,71.0
81.2,2349.0,87.0,3.9,15.18,49.0,27.1,68.6
83.9,1654.0,83.0,0.0,18.4,50.0,32.9,61.6
100.0,1743.0,55.0,-6.2,28.17,54.0,37.6,60.0
84.7,1863.0,85.0,-3.9,23.19,58.0,34.9,64.3
17.6,1880.0,59.0,-1.6,5.02,54.0,23.1,76.1
17.3,1753.0,22.0,0.0,4.37,42.0,22.4,72.9
50.2,1366.0,69.0,3.1,4.5,40.0,23.9,59.6
100.0,1378.0,23.0,3.9,22.35,42.0,36.9,57.6
15.7,1351.0,22.0,-2.3,3.28,36.0,23.5,73.7
19.2,1201.0,40.0,5.5,3.38,40.0,18.8,59.2
18.8,1341.0,21.0,10.9,3.31,32.0,20.4,64.7
44.7,1147.0,37.0,5.5,16.14,37.0,32.5,69.0
80.8,1953.0,24.0,-8.6,23.47,41.0,34.5,67.8
19.2,1969.0,19.0,0.0,5.57,35.0,23.5,71.0
20.4,1245.0,30.0,8.6,3.48,21.0,20.0,58.8
40.8,781.0,38.0,3.1,4.17,16.0,20.8,57.3
47.8,1448.0,23.0,2.3,10.79,22.0,29.8,68.6
100.0,1178.0,98.0,8.6,24.3,32.0,46.7,60.0
83.1,1693.0,81.0,-4.7,21.1,38.0,33.7,64.7
23.5,1551.0,57.0,3.9,9.2,36.0,29.4,62.7
63.9,1888.0,45.0,-10.2,13.87,41.0,28.6,63.1
18.8,1971.0,34.0,1.6,5.96,39.0,23.9,76.5
52.9,1938.0,20.0,3.9,14.75,33.67243525896414,31.4,72.2
18.8,1930.0,25.0,0.0,5.28,37.0,23.1,63.5
61.6,1936.0,65.0,6.2,18.96,48.0,32.9,69.0
79.2,2554.0,60.0,0.0,27.32,57.0,34.5,68.2
67.1,1978.0,19.0,-11.7,19.61,61.0,32.5,67.8
18.8,2003.0,20.0,0.0,5.74,52.0,23.9,63.5
20.4,1120.0,48.0,-0.8,3.54,31.0,18.8,58.0
45.1,772.0,70.0,3.9,5.57,36.0,26.3,65.1
80.0,1887.0,80.0,-3.1,25.96,47.0,36.5,69.0
34.9,1822.0,39.0,3.9,11.83,56.0,31.0,72.9
60.8,1865.0,30.0,0.0,17.55,57.0,32.2,69.0
73.3,1718.0,50.0,5.5,18.92,53.0,32.9,67.1
45.1,1785.0,38.0,1.6,16.22,55.0,32.2,60.0
34.9,1820.0,19.0,0.0,6.04,51.0,22.7,72.9
42.4,1660.0,69.0,-1.6,11.2,52.0,29.4,73.7
86.3,1789.0,58.0,-2.3,28.4,60.0,37.6,65.1
81.6,2047.0,20.0,0.0,24.96,65.0,35.3,67.1
61.2,2036.0,70.0,3.9,20.06,64.0,33.3,69.4
90.6,2155.0,72.0,1.6,31.15,69.0,36.9,66.7
59.6,2322.0,33.0,-3.1,21.13,68.0,33.3,69.8
44.7,1879.0,41.0,-0.8,15.44,69.0,31.8,71.4
68.2,1854.0,39.0,-6.2,19.07,69.0,32.9,67.8
50.6,1863.0,35.0,-3.9,13.89,66.0,30.2,70.6
16.1,1808.0,27.0,0.0,4.49,55.0,22.4,75.7
23.5,973.0,40.0,10.2,3.54,14.0,20.4,57.3
42.0,785.0,39.0,-2.3,4.57,0.0,21.2,54.5
100.0,2132.0,90.0,3.1,28.61,22.0,35.7,59.6
76.9,2135.0,48.0,-0.8,24.77,48.0,34.9,68.2
46.3,1746.0,19.0,3.9,14.01,49.0,31.8,73.7
20.0,1593.0,20.0,0.0,5.31,42.0,23.1,63.1
41.6,1386.0,19.0,3.1,5.15,35.0,21.2,71.0
45.1,1991.0,19.0,0.8,12.76,44.0,30.2,69.4
18.0,2178.0,20.0,0.0,6.0,40.0,24.3,63.9
18.8,1819.0,34.0,1.6,5.09,19.0,22.4,63.1
43.5,1161.0,67.0,3.9,8.87,22.0,29.0,69.4
80.8,2128.0,57.0,4.7,27.28,34.0,35.7,67.5
100.0,1832.0,63.0,3.9,30.78,46.0,38.8,62.7
43.5,2305.0,20.0,0.0,12.07,41.0,30.2,71.8
15.7,880.0,63.0,-1.6,4.39,25.0,21.2,63.9
55.7,2329.0,47.0,0.0,19.89,32.0,32.9,70.6
62.4,1616.0,28.0,-5.5,14.43,34.0,31.0,68.6
17.3,1639.0,30.0,0.0,4.25,19.0,21.6,63.9
83.9,1906.0,21.0,-5.5,24.54,28.0,35.3,65.9
89.8,1510.0,58.0,-2.3,19.77,37.0,33.7,63.9
50.6,1865.0,29.0,-3.9,13.97,38.0,31.8,70.2
47.8,1878.0,38.0,7.8,13.67,37.0,30.6,71.0
28.2,1774.0,20.0,0.0,4.44,23.0,21.6,58.8
49.8,886.0,46.0,-1.6,5.63,12.0,23.1,51.8
86.3,1239.0,77.0,0.0,17.17,29.0,33.7,60.4
19.6,2221.0,67.0,7.8,6.46,38.0,23.5,60.8
86.3,1992.0,46.0,-3.9,25.6,46.0,35.3,67.1
27.5,1884.0,43.0,-0.8,4.62,47.0,22.4,58.0
76.5,1583.0,18.0,6.2,16.45,49.0,31.8,68.6
17.3,1578.0,32.0,0.0,4.12,43.0,21.6,63.1
32.9,1503.0,19.0,10.9,11.51,47.0,30.2,72.5
15.7,1535.0,21.0,0.0,3.97,41.0,21.6,60.8
27.1,1380.0,40.0,10.2,3.39,25.0,20.0,57.3
92.2,1406.0,77.0,2.3,19.12,37.0,34.1,60.8
83.1,1374.0,72.0,3.9,17.01,47.0,31.8,65.9
61.2,1597.0,70.0,3.1,12.43,50.0,30.2,68.6
91.8,1707.0,69.0,-4.7,24.12,53.0,35.7,63.5
85.9,1812.0,26.0,-4.7,21.42,55.0,34.1,65.5
33.3,1801.0,20.0,4.7,13.87,51.0,31.4,65.9
19.2,1283.0,99.0,12.5,3.57,39.0,20.4,61.2
100.0,1398.0,86.0,6.2,23.46,49.0,56.9,52.9
19.6,1899.0,78.0,0.0,5.35,50.0,23.1,64.3
28.6,1430.0,85.0,5.5,9.6,40.0,29.8,59.2
86.7,2186.0,43.0,3.9,24.8,54.0,27.23618212807402,65.5
47.1,732.0,28.0,-0.8,3.54,18.0,19.2,66.3
58.0,1744.0,96.0,3.1,14.22,28.0,24.3,68.6
100.0,1562.0,60.0,6.2,27.96,44.0,42.7,54.1
63.1,1614.0,74.0,5.5,17.77,46.0,32.9,74.5
100.0,1570.0,64.0,2.3,25.26,50.0,37.3,57.6
63.9,1728.0,27.0,0.0,16.82,54.0,32.2,64.7
42.7,771.0,30.0,4.7,4.31,33.67243525896414,20.8,64.3
100.0,1376.0,24.0,0.8,23.98,38.0,56.9,54.9
76.9,1625.0,73.0,-3.9,19.02,54.0,32.9,65.1
85.1,1850.0,66.0,1.6,21.88,58.0,34.1,65.5
69.8,1968.0,57.0,-0.8,19.96,59.0,33.3,67.5
